Nome: SANTO AUGUSTO
Codigo Estacao: A805
Latitude: -27.85444444
Longitude: -53.7911111
Altitude: 489.67
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;12;141,6;24,1;
2020-02-29;7;72,6;23;
2020-03-31;5;28,6;24,4;
2020-04-30;6;80,4;19,2;
2020-05-31;12;256,6;15,7;
2020-06-30;14;213,4;16;
2020-07-31;12;356,4;13,8;
2020-08-31;5;162,2;16,7;
2020-09-30;10;85,4;19;
2020-10-31;6;59,2;21,9;
2020-11-30;12;121;22,2;
2020-12-31;9;120,2;23,8;
2021-01-31;17;null;23,2;
2021-02-28;10;151,4;22,4;
2021-03-31;12;222,8;22,3;
2021-04-30;6;47;19,8;
2021-05-31;7;136;15,6;
2021-06-30;16;271,4;13,7;
2021-07-31;3;57,2;13,9;
2021-08-31;7;38,2;17,5;
2021-09-30;14;115,4;18,9;
2021-10-31;16;297,4;19,5;
2021-11-30;10;49;22,9;
2021-12-31;5;40,6;25,1;
2022-01-31;9;59,8;26,4;
2022-02-28;6;85,4;24,7;
2022-03-31;14;236,4;21,8;
2022-04-30;13;237;19;
2022-05-31;20;323,2;14,6;
2022-06-30;15;156,2;13,3;
2022-07-31;11;68,8;17,9;
2022-08-31;13;115,4;15;
2022-09-30;12;77,8;15,5;
2022-10-31;15;212;18,2;
2022-11-30;6;42,2;21;
2022-12-31;8;69,4;24,7;
2023-01-31;10;119,4;25,1;
2023-02-28;14;77,4;23,4;
2023-03-31;17;188,6;23,9;
2023-04-30;9;38,2;19,6;
2023-05-31;9;123,8;17,8;
2023-06-30;12;146;15,9;
2023-07-31;13;190,6;16;
2023-08-31;8;118,8;17,5;
2023-09-30;18;316,4;20;
2023-10-31;17;537,2;19,5;
2023-11-30;18;523,2;22,4;
2023-12-31;18;174,6;24,3;
2024-01-31;10;216,6;23,8;
2024-02-29;10;173,2;25,1;
2024-03-31;15;256,4;23,4;
2024-04-30;15;203,4;22,4;
2024-05-31;23;428;16,6;
2024-06-30;11;275,2;17,7;
2024-07-31;12;73,6;14,1;
2024-08-31;8;91;16,4;
2024-09-30;7;132,8;20,1;
2024-10-31;2;null;null;

