Nome: ITAPOA
Codigo Estacao: A851
Latitude: -26.08138888
Longitude: -48.64166666
Altitude: 6.18
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;22;218,8;24,1;
2020-02-29;23;382,4;23,6;
2020-03-31;14;127,4;23,3;
2020-04-30;12;35,4;20,4;
2020-05-31;19;50,8;17,4;
2020-06-30;22;94;17,8;
2020-07-31;10;77,6;16;
2020-08-31;5;null;null;
2020-09-30;15;43;19;
2020-10-31;20;133,6;20,9;
2020-11-30;23;153,8;21,6;
2020-12-31;27;241,6;23,8;
2021-01-31;9;null;null;
2021-02-28;null;null;null;
2021-03-31;1;null;null;
2021-04-30;null;null;null;
2021-05-31;null;null;null;
2021-06-30;null;null;null;
2021-07-31;null;null;null;
2021-08-31;20;null;17,3;
2021-09-30;19;115,8;19;
2021-10-31;13;null;null;
2021-11-30;9;null;21,9;
2021-12-31;22;190,4;22,9;
2022-01-31;17;314,8;24,6;
2022-02-28;18;110,2;24,8;
2022-03-31;24;358,4;23,9;
2022-04-30;23;155,4;20,9;
2022-05-31;16;217,8;17,8;
2022-06-30;15;172;16,2;
2022-07-31;16;27,8;17,5;
2022-08-31;18;321,2;16,6;
2022-09-30;21;220,8;16,8;
2022-10-31;25;244,2;20,1;
2022-11-30;17;266,6;20,2;
2022-12-31;23;398,2;23,3;
2023-01-31;21;279,6;24,5;
2023-02-28;20;251,4;24,6;
2023-03-31;20;273,4;24,2;
2023-04-30;18;296,8;20,8;
2023-05-31;12;20,8;19,3;
2023-06-30;12;228;16,9;
2023-07-31;19;132,2;16,6;
2023-08-31;18;136,4;17,7;
2023-09-30;18;112,8;20,2;
2023-10-31;26;541,6;19,8;
2023-11-30;18;195,6;22,4;
2023-12-31;15;154,8;24,8;
2024-01-31;25;769;24,2;
2024-02-29;19;309,4;25,3;
2024-03-31;20;167,6;24,8;
2024-04-30;19;360,2;22,9;
2024-05-31;17;143,8;20;
2024-06-30;14;63,4;18,1;
2024-07-31;22;191,4;15;
2024-08-31;18;59,8;15,3;
2024-09-30;16;124,8;19;
2024-10-31;3;null;null;

