Nome: GUANHAES
Codigo Estacao: A533
Latitude: -18.78694444
Longitude: -42.94305555
Altitude: 852.68
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;21;261,2;23,5;
2020-02-29;15;140;23;
2020-03-31;19;246,8;21,4;
2020-04-30;18;107,8;20,8;
2020-05-31;11;62,4;18,4;
2020-06-30;14;16,4;17,8;
2020-07-31;14;12,8;17,7;
2020-08-31;8;12,2;17,9;
2020-09-30;2;2;21,4;
2020-10-31;16;186;22,1;
2020-11-30;24;99;21,3;
2020-12-31;20;16,4;22,6;
2021-01-31;null;null;22,9;
2021-02-28;18;119,8;22,1;
2021-03-31;13;74,6;22,2;
2021-04-30;14;62,2;20,6;
2021-05-31;6;2;19,3;
2021-06-30;14;5,6;17,6;
2021-07-31;6;1,8;16,9;
2021-08-31;3;3,4;18;
2021-09-30;6;13,8;22,1;
2021-10-31;18;109;21,8;
2021-11-30;20;169;21,4;
2021-12-31;24;158,2;21,5;
2022-01-31;14;106,8;23;
2022-02-28;21;152,2;22,1;
2022-03-31;5;2,6;22,7;
2022-04-30;7;19,2;21,9;
2022-05-31;6;8,4;18,9;
2022-06-30;3;,6;17,7;
2022-07-31;1;,2;17,9;
2022-08-31;null;null;19,1;
2022-09-30;7;15;20,1;
2022-10-31;5;38,8;22,3;
2022-11-30;17;69,2;21;
2022-12-31;26;288,6;21,5;
2023-01-31;27;388,8;21,9;
2023-02-28;7;63,2;23,4;
2023-03-31;0;0;23,1;
2023-04-30;14;73;21,4;
2023-05-31;11;11,2;19;
2023-06-30;8;7,2;17,5;
2023-07-31;9;29,6;18,1;
2023-08-31;13;57;19,5;
2023-09-30;7;53,6;21,6;
2023-10-31;10;129,2;23,5;
2023-11-30;8;195,2;24,7;
2023-12-31;15;159,6;23,9;
2024-01-31;26;226,2;23,5;
2024-02-29;18;184,2;23;
2024-03-31;18;156;23,9;
2024-04-30;11;14,4;22,1;
2024-05-31;10;15,6;20,9;
2024-06-30;6;8,2;18,7;
2024-07-31;0;0;18,4;
2024-08-31;2;,8;19,7;
2024-09-30;1;,8;22,6;
2024-10-31;null;null;null;

