Nome: CUIABA
Codigo Estacao: A901
Latitude: -15.60694444
Longitude: -56.06083333
Altitude: 184
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;16;140;29,2;
2020-02-29;16;null;28,2;
2020-03-31;9;82,8;29,1;
2020-04-30;4;111,6;28;
2020-05-31;8;68,2;25;
2020-06-30;0;0;26,3;
2020-07-31;0;0;26,6;
2020-08-31;2;1,2;28,9;
2020-09-30;3;1,4;31,6;
2020-10-31;9;87,4;31,3;
2020-11-30;8;null;30;
2020-12-31;13;null;29,2;
2021-01-31;14;null;27,8;
2021-02-28;10;null;28,3;
2021-03-31;10;null;27,3;
2021-04-30;8;48,4;27,1;
2021-05-31;2;12,6;26,1;
2021-06-30;3;12;25,4;
2021-07-31;0;0;24,6;
2021-08-31;0;0;28,7;
2021-09-30;4;30;31,9;
2021-10-31;9;64,4;30,3;
2021-11-30;7;null;28,9;
2021-12-31;4;null;null;
2022-01-31;11;null;28,1;
2022-02-28;7;null;null;
2022-03-31;null;null;null;
2022-04-30;3;null;null;
2022-05-31;1;,4;24,7;
2022-06-30;5;7,2;24,4;
2022-07-31;0;0;27,3;
2022-08-31;5;39,6;26,7;
2022-09-30;4;49;29;
2022-10-31;7;53,6;28,8;
2022-11-30;3;null;null;
2022-12-31;8;null;28,1;
2023-01-31;5;null;null;
2023-02-28;4;null;null;
2023-03-31;10;null;27,8;
2023-04-30;15;163,2;27,1;
2023-05-31;3;7,6;26,6;
2023-06-30;6;19,2;24;
2023-07-31;0;0;26,6;
2023-08-31;1;9,8;30,2;
2023-09-30;8;34,2;31,5;
2023-10-31;4;null;32;
2023-11-30;9;null;31,5;
2023-12-31;4;null;null;
2024-01-31;4;null;null;
2024-02-29;3;null;null;
2024-03-31;11;null;28,2;
2024-04-30;12;95,2;29;
2024-05-31;5;1;26;
2024-06-30;0;0;27,8;
2024-07-31;0;0;24,7;
2024-08-31;1;,2;28,3;
2024-09-30;2;7;32;
2024-10-31;2;null;null;

