Nome: PIATA
Codigo Estacao: A430
Latitude: -13.155681
Longitude: -41.774125
Altitude: 1283.95
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;14;198,8;21,1;
2020-02-29;11;42;21,7;
2020-03-31;21;302;20,2;
2020-04-30;19;232,6;19,6;
2020-05-31;18;41;18,4;
2020-06-30;16;55,6;17,1;
2020-07-31;19;75,4;16,4;
2020-08-31;12;37,4;16,6;
2020-09-30;10;23,8;18,4;
2020-10-31;10;114,6;20,7;
2020-11-30;21;292,4;19,1;
2020-12-31;3;17,2;20,4;
2021-01-31;12;117,6;20,3;
2021-02-28;12;122;20,1;
2021-03-31;5;30,4;21;
2021-04-30;13;70,2;19,7;
2021-05-31;5;22;18,4;
2021-06-30;8;24;17,6;
2021-07-31;5;5,2;17,1;
2021-08-31;8;31,4;16,7;
2021-09-30;2;null;20,4;
2021-10-31;11;96,8;20,8;
2021-11-30;9;null;null;
2021-12-31;9;null;null;
2022-01-31;10;97,4;20;
2022-02-28;13;58;20,7;
2022-03-31;15;79;20;
2022-04-30;10;31,6;19,9;
2022-05-31;8;15,2;18,5;
2022-06-30;5;14,8;17,4;
2022-07-31;16;43,8;16,4;
2022-08-31;4;5,6;17,4;
2022-09-30;7;7,8;19;
2022-10-31;7;21,6;20,2;
2022-11-30;14;null;19,1;
2022-12-31;21;192,4;19,7;
2023-01-31;14;114,6;20,2;
2023-02-28;12;53,8;20,9;
2023-03-31;13;82,6;20,4;
2023-04-30;10;103,8;20,4;
2023-05-31;13;42,6;18,9;
2023-06-30;7;20,6;17,4;
2023-07-31;6;46,6;17,2;
2023-08-31;3;8,6;18,8;
2023-09-30;1;4,6;20,2;
2023-10-31;3;18,2;21,8;
2023-11-30;5;null;22,6;
2023-12-31;7;26;22,5;
2024-01-31;16;277,8;21,7;
2024-02-29;16;173,6;20,7;
2024-03-31;11;73;22;
2024-04-30;19;105,2;20,7;
2024-05-31;15;43,6;19,2;
2024-06-30;18;70,4;17,4;
2024-07-31;8;14,6;16,9;
2024-08-31;9;49,4;17,9;
2024-09-30;7;14;18,5;
2024-10-31;null;null;null;

