Nome: SANTIAGO
Codigo Estacao: A833
Latitude: -29.191599
Longitude: -54.885653
Altitude: 390.03
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;9;155,2;24,1;
2020-02-29;9;80,6;23,3;
2020-03-31;3;19,2;24,7;
2020-04-30;7;90,8;19,1;
2020-05-31;7;null;14,8;
2020-06-30;13;159,6;15,3;
2020-07-31;5;null;null;
2020-08-31;6;null;16,8;
2020-09-30;13;null;15,3;
2020-10-31;null;null;null;
2020-11-30;null;null;null;
2020-12-31;4;null;null;
2021-01-31;17;172,4;23,2;
2021-02-28;9;128,6;22,5;
2021-03-31;16;85;21,7;
2021-04-30;9;118,8;19,8;
2021-05-31;15;198,2;14,5;
2021-06-30;16;241;12,6;
2021-07-31;7;26,4;13,5;
2021-08-31;13;91,4;15,8;
2021-09-30;17;150;17;
2021-10-31;14;88,8;19;
2021-11-30;5;null;21,6;
2021-12-31;6;null;24,6;
2022-01-31;12;66;27;
2022-02-28;9;null;25,4;
2022-03-31;8;null;21,2;
2022-04-30;7;null;18,2;
2022-05-31;7;null;null;
2022-06-30;null;null;null;
2022-07-31;1;null;null;
2022-08-31;5;null;14,1;
2022-09-30;9;56;14,6;
2022-10-31;11;null;17,6;
2022-11-30;6;55,6;20,8;
2022-12-31;8;null;24,3;
2023-01-31;8;35,6;26,1;
2023-02-28;12;77,6;24,2;
2023-03-31;13;149,4;24,5;
2023-04-30;10;null;18,9;
2023-05-31;5;null;18;
2023-06-30;11;null;15,5;
2023-07-31;8;null;15,6;
2023-08-31;9;38,6;16,6;
2023-09-30;18;482,2;17,6;
2023-10-31;21;301,6;18,1;
2023-11-30;16;277;21,3;
2023-12-31;19;273,2;23,3;
2024-01-31;13;129,8;23,4;
2024-02-29;14;196,4;25;
2024-03-31;18;250;23;
2024-04-30;22;402,8;20,6;
2024-05-31;19;306;14,2;
2024-06-30;6;185,8;17;
2024-07-31;13;25,4;13,2;
2024-08-31;13;176,4;14,9;
2024-09-30;18;128,4;18,4;
2024-10-31;2;null;null;

