Nome: RESENDE
Codigo Estacao: A609
Latitude: -22.45138888
Longitude: -44.44499999
Altitude: 438.83
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;20;186,8;24,3;
2020-02-29;23;318,4;23,3;
2020-03-31;17;266,2;22,8;
2020-04-30;5;20,2;21,4;
2020-05-31;10;43,6;18,5;
2020-06-30;9;13;19,1;
2020-07-31;3;4,8;19;
2020-08-31;4;19,4;19,1;
2020-09-30;4;54,6;23,5;
2020-10-31;11;63;23,2;
2020-11-30;18;188,6;22,4;
2020-12-31;25;561,2;23,5;
2021-01-31;15;160;25,5;
2021-02-28;23;146,2;23,5;
2021-03-31;13;138,4;24,2;
2021-04-30;10;35,6;21,5;
2021-05-31;8;63,8;19,6;
2021-06-30;10;29,6;18,6;
2021-07-31;3;10,4;16,4;
2021-08-31;5;24,2;19,3;
2021-09-30;7;18,4;22,5;
2021-10-31;22;367,2;21,2;
2021-11-30;11;154,4;21,9;
2021-12-31;19;233,2;22,9;
2022-01-31;21;206,8;24,3;
2022-02-28;16;null;23,5;
2022-03-31;1;null;null;
2022-04-30;4;null;null;
2022-05-31;9;11,2;19,2;
2022-06-30;12;23;17,7;
2022-07-31;2;,4;19;
2022-08-31;7;8;19,2;
2022-09-30;12;118,2;19,2;
2022-10-31;17;69;22,9;
2022-11-30;22;135,6;21,1;
2022-12-31;24;202,6;22,8;
2023-01-31;25;260,4;23,6;
2023-02-28;24;163,6;24,3;
2023-03-31;20;290;23,7;
2023-04-30;17;113;21,8;
2023-05-31;10;19,6;19,9;
2023-06-30;13;12,6;17,9;
2023-07-31;13;19,8;18,6;
2023-08-31;11;39,8;20,3;
2023-09-30;8;24,6;23,5;
2023-10-31;20;185,8;23,3;
2023-11-30;18;164,4;24,6;
2023-12-31;12;189,8;25;
2024-01-31;29;346,4;24,4;
2024-02-29;17;204,6;24,8;
2024-03-31;20;245,4;24,5;
2024-04-30;5;6;23,6;
2024-05-31;7;24;22,3;
2024-06-30;8;1,6;19,4;
2024-07-31;9;22,8;18,9;
2024-08-31;6;43,8;19,5;
2024-09-30;2;2,2;23,5;
2024-10-31;2;null;null;

