Nome: SALVADOR
Codigo Estacao: A401
Latitude: -13.005515
Longitude: -38.50576
Altitude: 47.56
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;13;92,8;27,2;
2020-02-29;14;37,6;27,8;
2020-03-31;19;265,4;27,2;
2020-04-30;24;527;26,4;
2020-05-31;23;457,4;25,3;
2020-06-30;22;270;25;
2020-07-31;21;168,2;24,2;
2020-08-31;25;130;24;
2020-09-30;17;87,4;24,6;
2020-10-31;9;59,4;26,1;
2020-11-30;16;141,4;25,9;
2020-12-31;11;28,4;26,8;
2021-01-31;18;189,2;26,7;
2021-02-28;5;52;27,1;
2021-03-31;9;62,8;27;
2021-04-30;21;286,6;26,1;
2021-05-31;19;119;25,2;
2021-06-30;26;146;24,5;
2021-07-31;25;255,8;23,6;
2021-08-31;24;178,6;23,5;
2021-09-30;14;37,4;25;
2021-10-31;14;144,4;26,2;
2021-11-30;19;304;26,1;
2021-12-31;23;371,6;26,3;
2022-01-31;12;34,8;27;
2022-02-28;16;106,4;27,4;
2022-03-31;25;330;26,6;
2022-04-30;20;396,6;26,3;
2022-05-31;23;190,4;25,4;
2022-06-30;21;114,6;24,4;
2022-07-31;28;180,2;23,9;
2022-08-31;20;117;23,8;
2022-09-30;15;68,2;24,3;
2022-10-31;16;79,2;25,8;
2022-11-30;26;225,8;25,4;
2022-12-31;12;72,2;26,5;
2023-01-31;17;125;26,8;
2023-02-28;18;97,8;27,2;
2023-03-31;24;150,2;26,8;
2023-04-30;19;184;26,7;
2023-05-31;28;355,2;25,5;
2023-06-30;20;192,4;24,8;
2023-07-31;27;99,6;24,3;
2023-08-31;18;112;24,7;
2023-09-30;17;61;25,2;
2023-10-31;9;25;26,3;
2023-11-30;10;46,6;26,8;
2023-12-31;12;81,8;27,5;
2024-01-31;10;145,2;28;
2024-02-29;18;317;27,6;
2024-03-31;13;113;28,5;
2024-04-30;25;794,4;26,8;
2024-05-31;24;270,4;26,3;
2024-06-30;23;175,2;25,1;
2024-07-31;25;90,6;24,8;
2024-08-31;20;124,6;24,4;
2024-09-30;17;51;24,9;
2024-10-31;1;null;null;

