Nome: UBERABA
Codigo Estacao: A568
Latitude: -19.71
Longitude: -47.96194444
Altitude: 778
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;23;510,4;23,9;
2020-02-29;24;330;23,4;
2020-03-31;11;108;23,5;
2020-04-30;6;53,2;22,5;
2020-05-31;1;10;18,6;
2020-06-30;0;0;20;
2020-07-31;0;0;20,1;
2020-08-31;0;0;21,1;
2020-09-30;null;0;25,3;
2020-10-31;3;8,4;25,6;
2020-11-30;null;null;24;
2020-12-31;23;null;23,4;
2021-01-31;11;null;24,4;
2021-02-28;23;264;23,2;
2021-03-31;15;137;23,8;
2021-04-30;6;26,8;22,1;
2021-05-31;1;null;21;
2021-06-30;2;null;null;
2021-07-31;null;null;null;
2021-08-31;null;null;null;
2021-09-30;null;null;null;
2021-10-31;null;null;null;
2021-11-30;10;null;24;
2021-12-31;18;138,6;23,8;
2022-01-31;25;338,8;23,3;
2022-02-28;18;156,4;23,5;
2022-03-31;14;156,2;24,2;
2022-04-30;8;40,4;23,3;
2022-05-31;6;57,6;18,9;
2022-06-30;6;10,2;19,4;
2022-07-31;null;0;20,3;
2022-08-31;1;11,6;21,3;
2022-09-30;9;76;23,3;
2022-10-31;13;135,2;24,2;
2022-11-30;12;null;22,8;
2022-12-31;20;295,6;23,1;
2023-01-31;24;393;22,8;
2023-02-28;19;null;23,6;
2023-03-31;14;null;23,7;
2023-04-30;15;90,6;22,1;
2023-05-31;1;25,2;19,8;
2023-06-30;6;3,8;18,4;
2023-07-31;3;20,2;20,2;
2023-08-31;5;23,2;22,5;
2023-09-30;6;35,8;25,6;
2023-10-31;7;null;null;
2023-11-30;6;null;26,1;
2023-12-31;9;null;26,1;
2024-01-31;14;null;24,3;
2024-02-29;9;null;24,4;
2024-03-31;24;407,4;24,3;
2024-04-30;6;45,8;24,3;
2024-05-31;0;0;22;
2024-06-30;0;0;21;
2024-07-31;0;0;21;
2024-08-31;2;,8;21,4;
2024-09-30;null;null;26,6;
2024-10-31;null;null;null;

