Nome: OURO BRANCO
Codigo Estacao: A513
Latitude: -20.55666666
Longitude: -43.75611111
Altitude: 1048.2
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;25;509,6;21,7;
2020-02-29;22;232,8;21,2;
2020-03-31;15;258,6;20,1;
2020-04-30;17;49;19,1;
2020-05-31;17;35;16,8;
2020-06-30;6;1,4;17,9;
2020-07-31;7;1,4;18;
2020-08-31;4;21,2;17;
2020-09-30;5;16,8;21,5;
2020-10-31;14;179,2;20,8;
2020-11-30;17;242,2;20,4;
2020-12-31;20;245;21,5;
2021-01-31;13;152,6;22;
2021-02-28;22;318;20,9;
2021-03-31;12;52;21,6;
2021-04-30;9;23,4;19,2;
2021-05-31;6;1,4;18,5;
2021-06-30;15;56,2;16,8;
2021-07-31;2;,4;15,9;
2021-08-31;4;20,2;17,7;
2021-09-30;5;27,6;21,5;
2021-10-31;20;277,2;19,9;
2021-11-30;15;186,2;20;
2021-12-31;24;369;20,1;
2022-01-31;23;493,2;21,4;
2022-02-28;24;441,8;20,8;
2022-03-31;1;null;null;
2022-04-30;null;null;null;
2022-05-31;null;null;null;
2022-06-30;1;null;null;
2022-07-31;null;null;null;
2022-08-31;0;0;17,2;
2022-09-30;1;null;18,7;
2022-10-31;8;null;null;
2022-11-30;13;null;18,4;
2022-12-31;20;254,8;20,1;
2023-01-31;26;550,2;20,7;
2023-02-28;2;null;null;
2023-03-31;null;null;null;
2023-04-30;null;null;null;
2023-05-31;2;null;null;
2023-06-30;1;null;null;
2023-07-31;null;null;null;
2023-08-31;1;null;null;
2023-09-30;1;null;null;
2023-10-31;4;null;null;
2023-11-30;null;null;null;
2023-12-31;6;null;null;
2024-01-31;14;null;21,6;
2024-02-29;null;null;null;
2024-03-31;null;null;null;
2024-04-30;1;null;20,8;
2024-05-31;4;,8;20,7;
2024-06-30;5;1,2;18,8;
2024-07-31;3;,6;18,3;
2024-08-31;3;,8;18,9;
2024-09-30;2;18;22,2;
2024-10-31;null;null;null;

