Nome: COXIM
Codigo Estacao: A720
Latitude: -18.51222222
Longitude: -54.7361111
Altitude: 251.48
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;14;122,4;27,1;
2020-02-29;null;null;26,5;
2020-03-31;10;10,4;26,5;
2020-04-30;null;null;25,1;
2020-05-31;null;null;20,4;
2020-06-30;null;null;22,2;
2020-07-31;null;0;22;
2020-08-31;2;6,2;24,2;
2020-09-30;0;0;29;
2020-10-31;null;null;29,3;
2020-11-30;null;null;27,8;
2020-12-31;null;null;27,3;
2021-01-31;null;null;26,2;
2021-02-28;null;null;25,9;
2021-03-31;null;null;25,8;
2021-04-30;null;null;25,1;
2021-05-31;null;null;22,9;
2021-06-30;null;null;21,2;
2021-07-31;null;null;19,5;
2021-08-31;null;null;24,4;
2021-09-30;3;20,6;29;
2021-10-31;6;32,8;27,1;
2021-11-30;null;null;27,1;
2021-12-31;null;null;26,5;
2022-01-31;null;null;26,3;
2022-02-28;null;null;null;
2022-03-31;null;null;null;
2022-04-30;null;null;null;
2022-05-31;null;null;null;
2022-06-30;null;null;null;
2022-07-31;null;null;null;
2022-08-31;1;null;null;
2022-09-30;4;69,8;25,9;
2022-10-31;10;99,6;26,2;
2022-11-30;9;52,8;25,3;
2022-12-31;15;157,6;26,8;
2023-01-31;25;340,6;25,8;
2023-02-28;18;266,4;25,4;
2023-03-31;21;243,6;25,6;
2023-04-30;10;94,2;24,7;
2023-05-31;3;64,6;22,6;
2023-06-30;4;21,8;19;
2023-07-31;1;7;21,3;
2023-08-31;5;41,8;24,7;
2023-09-30;7;55,6;27,6;
2023-10-31;6;null;29,8;
2023-11-30;7;null;29,9;
2023-12-31;10;null;28,7;
2024-01-31;13;null;27,7;
2024-02-29;9;null;27,1;
2024-03-31;21;180,6;27,5;
2024-04-30;17;115,4;26,3;
2024-05-31;1;1,6;23,4;
2024-06-30;0;0;22,9;
2024-07-31;null;0;21,9;
2024-08-31;2;null;null;
2024-09-30;3;null;28,9;
2024-10-31;null;null;null;

