Nome: SERRA DOS AIMORES
Codigo Estacao: A522
Latitude: -17.79888888
Longitude: -40.25
Altitude: 211.97
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;12;341,6;26,1;
2020-02-29;8;43,4;26,6;
2020-03-31;20;187;24,4;
2020-04-30;13;40,6;23,7;
2020-05-31;18;39,2;22,1;
2020-06-30;22;47,2;21,7;
2020-07-31;23;76,6;20,8;
2020-08-31;20;53;20,8;
2020-09-30;8;18,8;23,2;
2020-10-31;15;87,2;24,4;
2020-11-30;21;171,8;23,4;
2020-12-31;5;null;null;
2021-01-31;null;null;null;
2021-02-28;13;175,6;25,4;
2021-03-31;17;126;25,2;
2021-04-30;13;null;23,9;
2021-05-31;12;13;22,8;
2021-06-30;16;17,4;21,1;
2021-07-31;9;6,8;20,7;
2021-08-31;19;34,8;20,9;
2021-09-30;6;22,2;23,6;
2021-10-31;14;93,2;23,9;
2021-11-30;19;105,6;23,5;
2021-12-31;20;359,8;24,2;
2022-01-31;10;55,8;25,8;
2022-02-28;13;127,8;25,6;
2022-03-31;19;31,4;25;
2022-04-30;16;13,8;24,7;
2022-05-31;19;41,8;22,4;
2022-06-30;19;10,8;20,8;
2022-07-31;22;24,8;20,7;
2022-08-31;15;18,6;21;
2022-09-30;13;26,6;22;
2022-10-31;10;109,2;24,6;
2022-11-30;17;155;23,4;
2022-12-31;24;406,4;24,1;
2023-01-31;18;139;25,3;
2023-02-28;8;21,8;26,3;
2023-03-31;19;15,8;25,6;
2023-04-30;16;85,8;24,9;
2023-05-31;14;15;22,4;
2023-06-30;17;5,4;21,1;
2023-07-31;10;18,4;21,1;
2023-08-31;15;12,6;22,3;
2023-09-30;11;null;23,7;
2023-10-31;11;46,6;25,3;
2023-11-30;3;5,4;26,5;
2023-12-31;4;48,4;27,4;
2024-01-31;16;26,8;26,4;
2024-02-29;16;13,4;26;
2024-03-31;10;20;27,1;
2024-04-30;16;24,4;25;
2024-05-31;20;6;24,1;
2024-06-30;21;22;21,9;
2024-07-31;18;6;21,8;
2024-08-31;16;7,4;21,8;
2024-09-30;11;2,4;23,6;
2024-10-31;2;null;null;

