Nome: ITIRUCU
Codigo Estacao: A407
Latitude: -13.52777777
Longitude: -40.11972221
Altitude: 757.42
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;11;134,6;23,2;
2020-02-29;6;12,4;23,8;
2020-03-31;18;126,8;22,6;
2020-04-30;23;157,8;21,7;
2020-05-31;21;47,8;20,3;
2020-06-30;26;91,8;19;
2020-07-31;26;72,2;18,4;
2020-08-31;21;87;18,2;
2020-09-30;18;37,8;19,5;
2020-10-31;10;111,2;21,8;
2020-11-30;18;137,4;21,2;
2020-12-31;1;2,4;22,2;
2021-01-31;13;35,8;22;
2021-02-28;7;61,2;22,3;
2021-03-31;6;40,8;22,2;
2021-04-30;17;74,8;21,5;
2021-05-31;11;25,2;19,7;
2021-06-30;17;68,4;19,3;
2021-07-31;18;130,8;18,3;
2021-08-31;18;44;18,1;
2021-09-30;8;16;20,6;
2021-10-31;10;103;22,1;
2021-11-30;19;299,4;21,7;
2021-12-31;18;429,6;21,6;
2022-01-31;11;62,8;22;
2022-02-28;13;37;22,6;
2022-03-31;21;100,8;21,8;
2022-04-30;14;122,6;21,5;
2022-05-31;16;40,4;20,1;
2022-06-30;19;25,6;18,6;
2022-07-31;26;80,8;18,1;
2022-08-31;13;38,2;18,4;
2022-09-30;14;32,8;19,6;
2022-10-31;10;35,4;21,2;
2022-11-30;17;198,2;21;
2022-12-31;16;229;21,9;
2023-01-31;11;null;21,9;
2023-02-28;null;null;null;
2023-03-31;null;null;null;
2023-04-30;null;null;null;
2023-05-31;6;null;null;
2023-06-30;20;40,6;19,1;
2023-07-31;19;52,8;18,9;
2023-08-31;15;17,4;20;
2023-09-30;15;21,4;20,9;
2023-10-31;4;null;22,5;
2023-11-30;null;null;null;
2023-12-31;null;null;null;
2024-01-31;null;null;null;
2024-02-29;null;null;null;
2024-03-31;null;null;null;
2024-04-30;7;null;null;
2024-05-31;19;99;20,9;
2024-06-30;28;116,8;19,2;
2024-07-31;23;42,8;18,7;
2024-08-31;24;69,6;19;
2024-09-30;14;25,2;19,8;
2024-10-31;4;null;null;

