Nome: JOAO PINHEIRO
Codigo Estacao: A553
Latitude: -17.78444444
Longitude: -46.11944443
Altitude: 877.05
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;16;326;24,2;
2020-02-29;22;240,8;23,1;
2020-03-31;22;164,8;22,6;
2020-04-30;12;57;22,3;
2020-05-31;6;null;20,4;
2020-06-30;0;0;20,2;
2020-07-31;null;0;20,5;
2020-08-31;1;,4;20,3;
2020-09-30;1;,4;24,4;
2020-10-31;14;97,2;25;
2020-11-30;12;137,8;23,2;
2020-12-31;16;238,8;23,7;
2021-01-31;12;91,2;23,9;
2021-02-28;21;294,6;22,3;
2021-03-31;8;43;23,6;
2021-04-30;3;null;22,8;
2021-05-31;null;null;null;
2021-06-30;null;null;20,7;
2021-07-31;null;null;null;
2021-08-31;null;null;null;
2021-09-30;1;null;26,4;
2021-10-31;13;119,6;24;
2021-11-30;5;null;null;
2021-12-31;13;null;22,2;
2022-01-31;13;null;22,8;
2022-02-28;23;302,4;22,4;
2022-03-31;null;null;null;
2022-04-30;4;null;null;
2022-05-31;null;null;null;
2022-06-30;null;null;null;
2022-07-31;null;null;20,1;
2022-08-31;0;0;21,4;
2022-09-30;6;67,8;23,4;
2022-10-31;10;88,6;24,1;
2022-11-30;19;152,4;21,8;
2022-12-31;28;289,2;21,9;
2023-01-31;24;324;22,3;
2023-02-28;8;97,8;24,4;
2023-03-31;10;64,8;24;
2023-04-30;10;75,6;22,6;
2023-05-31;1;8,6;21,3;
2023-06-30;3;10,4;19,9;
2023-07-31;1;1;20,8;
2023-08-31;5;11,4;22,7;
2023-09-30;3;21;25,4;
2023-10-31;10;125,2;25,9;
2023-11-30;10;45,2;26,4;
2023-12-31;14;163;25,5;
2024-01-31;21;229,2;24,1;
2024-02-29;15;127,4;23,6;
2024-03-31;19;140;24,3;
2024-04-30;8;104,8;23,7;
2024-05-31;1;1,6;22,9;
2024-06-30;0;0;20,9;
2024-07-31;0;0;20,7;
2024-08-31;0;0;21,8;
2024-09-30;1;,2;25,3;
2024-10-31;null;null;null;

