Nome: SAO PAULO - MIRANTE
Codigo Estacao: A701
Latitude: -23.49638888
Longitude: -46.61999999
Altitude: 785.64
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;17;279,4;22,9;
2020-02-29;23;493,8;21,8;
2020-03-31;14;69,4;21,4;
2020-04-30;3;7,4;20,1;
2020-05-31;8;11;17,7;
2020-06-30;11;152,4;19,3;
2020-07-31;4;12,6;18,5;
2020-08-31;11;66,2;17,6;
2020-09-30;5;14,6;21,9;
2020-10-31;12;210,2;21,5;
2020-11-30;15;135,4;20,6;
2020-12-31;22;273,2;22,5;
2021-01-31;23;215;24;
2021-02-28;16;180,6;22,5;
2021-03-31;15;138,4;23,5;
2021-04-30;12;54,4;19,8;
2021-05-31;8;44,4;18,5;
2021-06-30;11;16,2;17,3;
2021-07-31;5;39,4;15,7;
2021-08-31;8;41,4;18,4;
2021-09-30;8;38,4;20,9;
2021-10-31;20;156,6;18,7;
2021-11-30;10;96,8;20,7;
2021-12-31;16;167,6;21,3;
2022-01-31;23;378,6;22,6;
2022-02-28;11;69,2;22,9;
2022-03-31;19;233,8;23,6;
2022-04-30;11;61;21,1;
2022-05-31;10;52;17,7;
2022-06-30;13;34,2;17,2;
2022-07-31;2;9,2;19,2;
2022-08-31;12;37,2;17,1;
2022-09-30;16;146;16,8;
2022-10-31;16;117,2;20,7;
2022-11-30;15;178,4;19,3;
2022-12-31;18;166,2;21,6;
2023-01-31;23;212,4;22,3;
2023-02-28;25;420,2;22,9;
2023-03-31;17;234,8;23,1;
2023-04-30;14;106,6;20,3;
2023-05-31;8;52,2;19,1;
2023-06-30;9;45,6;17,7;
2023-07-31;4;null;17,6;
2023-08-31;5;null;19,2;
2023-09-30;3;null;23;
2023-10-31;19;331;21,3;
2023-11-30;10;null;23,6;
2023-12-31;11;92;24,2;
2024-01-31;20;296;23,1;
2024-02-29;14;211,6;23,7;
2024-03-31;16;270,2;23,6;
2024-04-30;7;17,2;22,9;
2024-05-31;6;65,2;21,7;
2024-06-30;3;,6;20,1;
2024-07-31;7;66,4;17,6;
2024-08-31;6;55,6;19;
2024-09-30;7;15,4;22,7;
2024-10-31;2;null;null;

