Nome: SAO JOSE DOS AUSENTES
Codigo Estacao: A829
Latitude: -28.7486111
Longitude: -50.05777777
Altitude: 1228.59
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;22;166,6;17,3;
2020-02-29;20;77,4;16,5;
2020-03-31;18;29,6;16,7;
2020-04-30;22;49,4;13,1;
2020-05-31;10;67;11,8;
2020-06-30;21;120;11,7;
2020-07-31;17;366,2;9,6;
2020-08-31;7;72,4;12;
2020-09-30;16;103;13,2;
2020-10-31;14;46,4;14,2;
2020-11-30;23;132;14;
2020-12-31;23;141,8;16,3;
2021-01-31;25;177,6;17,3;
2021-02-28;15;88,4;16,6;
2021-03-31;24;174;16,5;
2021-04-30;22;50,2;13,6;
2021-05-31;19;180,8;10,4;
2021-06-30;17;107,8;9,1;
2021-07-31;9;53;9,2;
2021-08-31;7;null;11,7;
2021-09-30;null;null;null;
2021-10-31;4;null;null;
2021-11-30;18;90,8;14,8;
2021-12-31;20;62,4;15,4;
2022-01-31;18;194;18,2;
2022-02-28;7;50,4;17,8;
2022-03-31;25;99,6;16,1;
2022-04-30;26;35,6;13,5;
2022-05-31;23;145,4;9,7;
2022-06-30;18;null;8;
2022-07-31;15;58,8;13,2;
2022-08-31;18;81,8;9,9;
2022-09-30;null;null;9,8;
2022-10-31;1;null;12,8;
2022-11-30;25;283,6;12,9;
2022-12-31;25;31,6;16,5;
2023-01-31;19;83;17,7;
2023-02-28;18;151,8;17;
2023-03-31;25;132;17,8;
2023-04-30;22;69,8;13,5;
2023-05-31;18;104,2;13,2;
2023-06-30;10;54,2;11,7;
2023-07-31;15;109;10,8;
2023-08-31;6;null;null;
2023-09-30;null;null;null;
2023-10-31;25;305,6;13,2;
2023-11-30;1;null;15,6;
2023-12-31;19;111,6;17,9;
2024-01-31;26;15,2;16,8;
2024-02-29;18;24,6;18,5;
2024-03-31;17;34,6;17,8;
2024-04-30;11;null;16,2;
2024-05-31;null;null;12,4;
2024-06-30;null;null;12,6;
2024-07-31;null;null;10;
2024-08-31;null;null;13,6;
2024-09-30;13;100,8;null;
2024-10-31;3;null;null;

