Nome: PIRIPIRI
Codigo Estacao: A335
Latitude: -4.2761111
Longitude: -41.79444444
Altitude: 157.89
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;22;200;27,7;
2020-02-29;26;286,4;27,3;
2020-03-31;27;492,8;27,2;
2020-04-30;23;185,2;27,6;
2020-05-31;18;105,4;27,9;
2020-06-30;4;37,6;28,2;
2020-07-31;5;4,8;28,5;
2020-08-31;2;15,6;29,3;
2020-09-30;1;3,4;30,2;
2020-10-31;2;6,6;30,7;
2020-11-30;12;179,8;29,4;
2020-12-31;8;43,8;29,5;
2021-01-31;18;224,6;27,7;
2021-02-28;21;321,8;27,1;
2021-03-31;28;469,2;26,5;
2021-04-30;17;181,4;27,6;
2021-05-31;15;196,6;27,6;
2021-06-30;15;95;27,7;
2021-07-31;7;88;28;
2021-08-31;1;2;29,1;
2021-09-30;9;38,4;29,8;
2021-10-31;7;33;30,2;
2021-11-30;9;27,4;29,6;
2021-12-31;12;142,6;29,8;
2022-01-31;18;310,2;26,9;
2022-02-28;11;null;27,8;
2022-03-31;28;426,2;26,3;
2022-04-30;29;363,4;26,5;
2022-05-31;13;202,4;27,2;
2022-06-30;7;65;27,1;
2022-07-31;4;9,2;27,8;
2022-08-31;3;31,8;28,6;
2022-09-30;3;30,6;29,4;
2022-10-31;8;45,4;30,1;
2022-11-30;7;98,8;28,8;
2022-12-31;7;32,8;28,7;
2023-01-31;null;null;null;
2023-02-28;null;null;null;
2023-03-31;19;null;25,4;
2023-04-30;23;386;26,1;
2023-05-31;15;121,4;27,3;
2023-06-30;7;36,4;27,5;
2023-07-31;5;13;28,2;
2023-08-31;0;0;28,9;
2023-09-30;0;0;29,8;
2023-10-31;3;16,4;30,2;
2023-11-30;2;,6;30,2;
2023-12-31;9;124,6;29,8;
2024-01-31;10;127;28,4;
2024-02-29;26;421,6;27,3;
2024-03-31;29;366;26,8;
2024-04-30;26;528,8;26,6;
2024-05-31;21;214,8;27,6;
2024-06-30;5;7;27,7;
2024-07-31;1;10,4;27,8;
2024-08-31;2;,6;28,6;
2024-09-30;1;1,2;29,7;
2024-10-31;2;null;null;

