Nome: BELO HORIZONTE (PAMPULHA)
Codigo Estacao: A521
Latitude: -19.88388888
Longitude: -43.96944443
Altitude: 854.02
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;25;739,8;23,7;
2020-02-29;25;344,6;23;
2020-03-31;13;318;22,3;
2020-04-30;11;101;21,7;
2020-05-31;10;27,8;18,8;
2020-06-30;3;4,4;19,4;
2020-07-31;2;2,4;19,8;
2020-08-31;2;13,8;19,5;
2020-09-30;5;null;24,2;
2020-10-31;12;114;23,6;
2020-11-30;13;150,2;22,6;
2020-12-31;18;232,4;23,4;
2021-01-31;13;233,6;23,8;
2021-02-28;19;407,6;22,5;
2021-03-31;12;105,8;23,2;
2021-04-30;8;7,6;21,6;
2021-05-31;1;5,2;20,6;
2021-06-30;4;17;19,3;
2021-07-31;0;0;18,1;
2021-08-31;2;13,4;20,1;
2021-09-30;3;7,4;24,4;
2021-10-31;17;241,6;22,5;
2021-11-30;17;245,4;22,1;
2021-12-31;18;391,4;21,9;
2022-01-31;18;430;22,9;
2022-02-28;26;326,8;22,2;
2022-03-31;1;4,8;24,3;
2022-04-30;8;28,2;22,9;
2022-05-31;4;65,4;19,1;
2022-06-30;0;0;18,9;
2022-07-31;0;0;19,1;
2022-08-31;0;0;20,1;
2022-09-30;5;53;21,6;
2022-10-31;15;114,8;23,2;
2022-11-30;19;264,2;21,2;
2022-12-31;19;321,6;21,9;
2023-01-31;28;504,8;22,1;
2023-02-28;9;99,4;24;
2023-03-31;4;44,4;24,2;
2023-04-30;11;60;22,1;
2023-05-31;1;,6;20;
2023-06-30;2;2,8;18,7;
2023-07-31;1;1,6;19,5;
2023-08-31;7;20,2;21,2;
2023-09-30;4;10,8;24;
2023-10-31;13;183;24,8;
2023-11-30;10;135,2;25,8;
2023-12-31;12;125;24,5;
2024-01-31;20;274;23,8;
2024-02-29;22;211,8;23,6;
2024-03-31;19;162,6;24,3;
2024-04-30;4;97;23,3;
2024-05-31;0;0;22,4;
2024-06-30;0;0;20,2;
2024-07-31;0;0;20,3;
2024-08-31;0;0;21,5;
2024-09-30;0;0;24,8;
2024-10-31;null;null;null;

