Nome: PATROCINIO
Codigo Estacao: A523
Latitude: -18.996684
Longitude: -46.985935
Altitude: 978.11
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;25;319,8;22,6;
2020-02-29;26;469,4;21,8;
2020-03-31;16;212;21,4;
2020-04-30;12;96,8;20,5;
2020-05-31;9;36,2;17;
2020-06-30;1;7;17,6;
2020-07-31;1;3,8;17,6;
2020-08-31;2;1,4;18,4;
2020-09-30;2;26,6;22,1;
2020-10-31;11;130,4;23,2;
2020-11-30;12;148,4;21,7;
2020-12-31;23;421,6;22;
2021-01-31;14;126,4;22;
2021-02-28;21;291,6;21,4;
2021-03-31;11;51,4;21,4;
2021-04-30;5;40,4;19,9;
2021-05-31;2;1;18,8;
2021-06-30;3;2;17,7;
2021-07-31;0;0;15,9;
2021-08-31;1;3,4;19,2;
2021-09-30;1;null;23,7;
2021-10-31;3;null;null;
2021-11-30;16;null;21,9;
2021-12-31;19;308,6;21,6;
2022-01-31;24;383,8;21,6;
2022-02-28;27;445;21,3;
2022-03-31;11;131,8;22;
2022-04-30;13;65,6;21;
2022-05-31;7;26,4;17,1;
2022-06-30;4;3,4;17,2;
2022-07-31;1;,2;17,1;
2022-08-31;1;1,4;19;
2022-09-30;6;57;21,6;
2022-10-31;12;65,8;22,2;
2022-11-30;21;201;20,6;
2022-12-31;28;300;21,3;
2023-01-31;27;514,2;21,2;
2023-02-28;21;196,6;21,9;
2023-03-31;13;187,6;21,7;
2023-04-30;17;227,8;20,2;
2023-05-31;1;,8;17,8;
2023-06-30;4;1;16,6;
2023-07-31;2;3,6;17,6;
2023-08-31;5;28,2;19,9;
2023-09-30;4;28,6;23,4;
2023-10-31;20;159,4;23,7;
2023-11-30;12;67,4;23,8;
2023-12-31;18;192,6;23,6;
2024-01-31;18;200,8;22,7;
2024-02-29;23;115;22,4;
2024-03-31;21;289;22,8;
2024-04-30;8;44,4;21,8;
2024-05-31;1;,2;20;
2024-06-30;0;0;18,1;
2024-07-31;0;0;17,9;
2024-08-31;1;,2;19;
2024-09-30;2;2,6;23,3;
2024-10-31;null;null;null;

