Nome: TIMOTEO
Codigo Estacao: A511
Latitude: -19.57388888
Longitude: -42.62249999
Altitude: 493.42
Situacao: Pane
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;22;329,4;24,9;
2020-02-29;13;202,6;24,3;
2020-03-31;22;228,8;22,7;
2020-04-30;16;66,6;22,1;
2020-05-31;15;102,6;19,6;
2020-06-30;22;16;19,6;
2020-07-31;13;18,6;19,6;
2020-08-31;6;21,2;19,7;
2020-09-30;2;4,6;23,6;
2020-10-31;18;249;23,2;
2020-11-30;19;123;22,8;
2020-12-31;19;278,2;23,7;
2021-01-31;7;74,8;24,4;
2021-02-28;20;324;23,3;
2021-03-31;11;67;23,7;
2021-04-30;13;48,4;21,8;
2021-05-31;4;1,4;21;
2021-06-30;6;16,8;19,2;
2021-07-31;3;1,4;18,7;
2021-08-31;4;4,4;20;
2021-09-30;1;null;23,8;
2021-10-31;3;null;22,9;
2021-11-30;18;518,6;22,3;
2021-12-31;20;276,2;22,5;
2022-01-31;14;302,2;24,2;
2022-02-28;23;321,8;23,1;
2022-03-31;1;11,6;24,3;
2022-04-30;7;29,4;23,1;
2022-05-31;7;11,8;20;
2022-06-30;1;,2;18,8;
2022-07-31;2;,8;19,9;
2022-08-31;2;1,8;20,7;
2022-09-30;4;53,8;21,5;
2022-10-31;16;87,8;23,5;
2022-11-30;19;356,6;21,9;
2022-12-31;23;343,6;22,5;
2023-01-31;24;531,8;23,1;
2023-02-28;7;80,2;24,5;
2023-03-31;7;9,2;24,6;
2023-04-30;11;89,8;22,6;
2023-05-31;7;94,2;19,9;
2023-06-30;4;,8;19;
2023-07-31;7;43,4;19,5;
2023-08-31;6;83,4;20,9;
2023-09-30;9;8,2;23,5;
2023-10-31;16;104,6;25,6;
2023-11-30;7;148,8;26,9;
2023-12-31;14;159,2;26,8;
2024-01-31;23;288,8;26,5;
2024-02-29;19;241,2;26,2;
2024-03-31;15;254,6;26,1;
2024-04-30;5;5;24,5;
2024-05-31;2;,4;23,8;
2024-06-30;null;null;null;
2024-07-31;null;null;null;
2024-08-31;null;null;null;
2024-09-30;null;null;null;
2024-10-31;null;null;null;

