Nome: ALTO PARAISO DE GOIAS
Codigo Estacao: A024
Latitude: -14.13305554
Longitude: -47.52333332
Altitude: 1264.7
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;null;null;21,3;
2020-02-29;null;null;21;
2020-03-31;22;335,2;20,4;
2020-04-30;18;159,2;20,4;
2020-05-31;8;10,2;18,9;
2020-06-30;5;2,2;18,4;
2020-07-31;0;0;18,1;
2020-08-31;0;0;19,7;
2020-09-30;2;14;22,2;
2020-10-31;16;213,8;22,9;
2020-11-30;16;175,8;20,8;
2020-12-31;15;120;21,3;
2021-01-31;17;191;21,5;
2021-02-28;24;439,6;19,9;
2021-03-31;13;173;20,4;
2021-04-30;14;82,4;19,9;
2021-05-31;1;null;19,3;
2021-06-30;2;24,4;18,6;
2021-07-31;0;0;18;
2021-08-31;0;0;19,8;
2021-09-30;5;6,8;23,5;
2021-10-31;15;199;22,1;
2021-11-30;25;258,8;20,3;
2021-12-31;30;459;20,1;
2022-01-31;23;198;20,4;
2022-02-28;25;134;20,5;
2022-03-31;18;60;20,9;
2022-04-30;17;57,4;20,9;
2022-05-31;1;4;18,8;
2022-06-30;0;0;18,6;
2022-07-31;null;null;null;
2022-08-31;null;null;null;
2022-09-30;7;null;null;
2022-10-31;14;46,2;22,3;
2022-11-30;13;null;19,9;
2022-12-31;1;null;null;
2023-01-31;6;null;null;
2023-02-28;2;null;null;
2023-03-31;18;220,4;20,3;
2023-04-30;15;143,4;20,2;
2023-05-31;6;15;19,4;
2023-06-30;2;,8;18,8;
2023-07-31;1;,2;19,1;
2023-08-31;6;32,4;20,8;
2023-09-30;7;33;23,3;
2023-10-31;11;46,2;23,8;
2023-11-30;16;90,6;23,4;
2023-12-31;21;168,8;22,3;
2024-01-31;27;45,8;21;
2024-02-29;null;null;21;
2024-03-31;9;null;21,8;
2024-04-30;15;110;21,3;
2024-05-31;2;1,4;20,2;
2024-06-30;0;0;18,5;
2024-07-31;0;0;18,3;
2024-08-31;0;0;20,4;
2024-09-30;0;0;23,1;
2024-10-31;null;null;null;

