Nome: SILVANIA
Codigo Estacao: A037
Latitude: -16.67972221
Longitude: -48.61805554
Altitude: 952
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;24;189,4;23,3;
2020-02-29;24;534,8;22,6;
2020-03-31;20;180,2;22,6;
2020-04-30;16;131,4;22,1;
2020-05-31;4;8,4;19,3;
2020-06-30;0;0;19,5;
2020-07-31;0;0;19,6;
2020-08-31;0;0;20,8;
2020-09-30;3;12,4;24,3;
2020-10-31;12;114,8;24,7;
2020-11-30;16;186,6;23;
2020-12-31;null;null;23,3;
2021-01-31;null;null;23;
2021-02-28;21;321,8;22,1;
2021-03-31;18;199,4;22,4;
2021-04-30;5;76,2;21,6;
2021-05-31;0;0;20,6;
2021-06-30;2;2,8;19,7;
2021-07-31;0;0;18,7;
2021-08-31;0;0;21,5;
2021-09-30;3;32,4;25,5;
2021-10-31;15;154,4;23,8;
2021-11-30;20;254,2;22,5;
2021-12-31;22;243,2;22,6;
2022-01-31;20;150,4;22,5;
2022-02-28;22;321;22,3;
2022-03-31;13;84,6;23;
2022-04-30;5;20;22,7;
2022-05-31;2;20,6;19,6;
2022-06-30;0;0;19,8;
2022-07-31;0;0;19,6;
2022-08-31;0;0;21,6;
2022-09-30;4;13,8;23,8;
2022-10-31;12;50;24,1;
2022-11-30;18;158,4;22,3;
2022-12-31;5;null;null;
2023-01-31;23;231;21,6;
2023-02-28;24;41,6;23,1;
2023-03-31;null;null;22,1;
2023-04-30;null;null;21,7;
2023-05-31;null;null;20,3;
2023-06-30;null;null;19,4;
2023-07-31;null;null;20,3;
2023-08-31;null;null;22,4;
2023-09-30;null;null;25,1;
2023-10-31;null;null;25,2;
2023-11-30;6;null;25,3;
2023-12-31;19;258,6;24,3;
2024-01-31;null;null;23,3;
2024-02-29;null;null;22,9;
2024-03-31;null;null;23,4;
2024-04-30;null;null;23,1;
2024-05-31;null;null;21,6;
2024-06-30;null;null;20,1;
2024-07-31;null;null;20,2;
2024-08-31;null;null;21,5;
2024-09-30;null;null;25,3;
2024-10-31;null;null;null;

