Nome: MINEIROS
Codigo Estacao: A026
Latitude: -17.45472222
Longitude: -52.60111111
Altitude: 862
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;20;260,2;23,8;
2020-02-29;25;390;23,3;
2020-03-31;16;127,2;23,8;
2020-04-30;10;43,6;22,7;
2020-05-31;8;64,4;19,6;
2020-06-30;1;2,2;21,2;
2020-07-31;0;0;21,4;
2020-08-31;0;0;22,9;
2020-09-30;3;28,2;26,5;
2020-10-31;12;115,2;25,8;
2020-11-30;5;68;24,9;
2020-12-31;18;268;23,4;
2021-01-31;16;null;23;
2021-02-28;16;154,4;23,1;
2021-03-31;13;25,4;22,7;
2021-04-30;7;45,4;22,2;
2021-05-31;3;85;21,1;
2021-06-30;2;22,2;20,5;
2021-07-31;null;null;null;
2021-08-31;null;null;null;
2021-09-30;null;null;null;
2021-10-31;5;null;null;
2021-11-30;19;320,2;23,3;
2021-12-31;18;257,6;23,5;
2022-01-31;20;238,6;22,7;
2022-02-28;18;null;22,9;
2022-03-31;15;null;23,4;
2022-04-30;8;165,4;23;
2022-05-31;4;5,2;19,4;
2022-06-30;3;26,8;20,1;
2022-07-31;0;0;21,8;
2022-08-31;3;13,8;21,8;
2022-09-30;1;33;24,2;
2022-10-31;6;null;23,7;
2022-11-30;3;null;22,5;
2022-12-31;13;null;23,1;
2023-01-31;16;null;22,3;
2023-02-28;12;null;23,1;
2023-03-31;19;182,6;23,1;
2023-04-30;12;56;22,6;
2023-05-31;null;0;21,2;
2023-06-30;5;18,8;19,5;
2023-07-31;0;0;21,6;
2023-08-31;2;14,2;23,6;
2023-09-30;9;16,8;25,7;
2023-10-31;9;null;26,5;
2023-11-30;6;null;26;
2023-12-31;7;null;25,3;
2024-01-31;12;null;24,3;
2024-02-29;9;null;null;
2024-03-31;18;276,8;24,2;
2024-04-30;16;157,6;23,9;
2024-05-31;3;1,2;22,1;
2024-06-30;0;0;21,7;
2024-07-31;0;0;21,8;
2024-08-31;0;0;22,7;
2024-09-30;null;null;27,4;
2024-10-31;null;null;null;

