Nome: IPERO
Codigo Estacao: A713
Latitude: -23.4261111
Longitude: -47.58555555
Altitude: 609.33
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;12;184,4;23,3;
2020-02-29;16;264;22,6;
2020-03-31;10;82,6;21,9;
2020-04-30;10;17,4;19,9;
2020-05-31;6;null;16,9;
2020-06-30;4;null;19,2;
2020-07-31;5;null;18,1;
2020-08-31;1;null;null;
2020-09-30;1;null;23,1;
2020-10-31;11;42,2;23,1;
2020-11-30;16;69,4;21,6;
2020-12-31;12;null;23,2;
2021-01-31;5;null;24,2;
2021-02-28;null;null;null;
2021-03-31;1;null;null;
2021-04-30;null;null;null;
2021-05-31;null;null;null;
2021-06-30;null;null;null;
2021-07-31;null;null;null;
2021-08-31;null;null;null;
2021-09-30;null;null;null;
2021-10-31;null;null;null;
2021-11-30;1;null;null;
2021-12-31;null;null;null;
2022-01-31;6;null;null;
2022-02-28;7;null;23,2;
2022-03-31;null;null;null;
2022-04-30;null;null;null;
2022-05-31;2;null;null;
2022-06-30;8;35,8;16,7;
2022-07-31;4;7,6;18,5;
2022-08-31;6;35,4;17,7;
2022-09-30;15;97;17,8;
2022-10-31;12;114,4;21,2;
2022-11-30;11;127,4;20,2;
2022-12-31;16;230;22,3;
2023-01-31;16;273,2;22,6;
2023-02-28;20;259;22,9;
2023-03-31;17;178,2;23,2;
2023-04-30;13;100,8;20,4;
2023-05-31;11;19,4;18,5;
2023-06-30;19;36,4;16,7;
2023-07-31;13;19,8;17,3;
2023-08-31;10;29,6;19,3;
2023-09-30;6;40,4;22,8;
2023-10-31;13;290,6;21,9;
2023-11-30;14;181;23,6;
2023-12-31;7;22,4;24,7;
2024-01-31;14;255,8;23,5;
2024-02-29;15;158,2;24;
2024-03-31;15;73;23,8;
2024-04-30;6;28,4;22,9;
2024-05-31;9;47,8;21,1;
2024-06-30;2;,4;19,3;
2024-07-31;9;69,8;17,4;
2024-08-31;4;47,8;18,7;
2024-09-30;7;37;22,9;
2024-10-31;2;null;null;

