Nome: RANCHARIA
Codigo Estacao: A718
Latitude: -22.37277777
Longitude: -50.97472221
Altitude: 398.75
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;13;192;25,1;
2020-02-29;15;289,2;24,2;
2020-03-31;9;121,8;23,8;
2020-04-30;6;66;20,6;
2020-05-31;10;91,4;17;
2020-06-30;13;113,2;19,1;
2020-07-31;3;null;17,8;
2020-08-31;5;null;18,2;
2020-09-30;4;22,8;23,4;
2020-10-31;9;27,8;24,8;
2020-11-30;5;46,6;24,8;
2020-12-31;17;158;25,1;
2021-01-31;20;206,2;25;
2021-02-28;10;45,4;24,2;
2021-03-31;15;150,4;24,4;
2021-04-30;2;3;21,4;
2021-05-31;6;28,2;19,2;
2021-06-30;12;66,4;17,3;
2021-07-31;null;null;14,4;
2021-08-31;null;null;20,3;
2021-09-30;null;null;23,8;
2021-10-31;null;null;null;
2021-11-30;null;null;null;
2021-12-31;null;null;null;
2022-01-31;null;null;null;
2022-02-28;null;null;null;
2022-03-31;null;null;null;
2022-04-30;null;null;null;
2022-05-31;8;28,4;17,3;
2022-06-30;9;77;17,6;
2022-07-31;1;,2;18,1;
2022-08-31;9;86,2;18;
2022-09-30;14;162,6;19,4;
2022-10-31;16;154,6;22,3;
2022-11-30;6;49;21,9;
2022-12-31;15;296,4;24,1;
2023-01-31;18;202;23,9;
2023-02-28;22;234,4;24;
2023-03-31;4;null;24,3;
2023-04-30;null;null;21,6;
2023-05-31;2;null;18,2;
2023-06-30;7;132,8;16;
2023-07-31;4;2,8;17,6;
2023-08-31;7;27,2;20;
2023-09-30;11;62;23,8;
2023-10-31;14;132,2;25;
2023-11-30;11;140;25,3;
2023-12-31;13;107,8;26;
2024-01-31;14;111,6;25,6;
2024-02-29;17;173,6;26;
2024-03-31;12;73,8;25,7;
2024-04-30;10;184,6;24;
2024-05-31;4;40;20,6;
2024-06-30;1;,6;18,8;
2024-07-31;7;78,6;17,5;
2024-08-31;6;34,2;17,5;
2024-09-30;6;35,2;23;
2024-10-31;1;null;null;

