Nome: SAO LUIZ DO PARAITINGA
Codigo Estacao: A740
Latitude: -23.22833332
Longitude: -45.41694443
Altitude: 874
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;null;null;21,3;
2020-02-29;null;null;20,9;
2020-03-31;null;null;19,6;
2020-04-30;null;null;18,3;
2020-05-31;10;6,8;15,8;
2020-06-30;7;40,8;17,3;
2020-07-31;5;2,2;16,6;
2020-08-31;11;40,8;16;
2020-09-30;8;31,6;20,5;
2020-10-31;14;72,8;20,1;
2020-11-30;7;1,8;19,1;
2020-12-31;null;null;21,4;
2021-01-31;null;null;null;
2021-02-28;null;null;null;
2021-03-31;null;null;null;
2021-04-30;null;null;null;
2021-05-31;null;null;null;
2021-06-30;null;null;null;
2021-07-31;null;null;null;
2021-08-31;null;null;null;
2021-09-30;null;null;null;
2021-10-31;null;null;null;
2021-11-30;null;null;null;
2021-12-31;null;null;null;
2022-01-31;null;null;null;
2022-02-28;5;null;null;
2022-03-31;18;119,8;22;
2022-04-30;14;56,4;19,4;
2022-05-31;17;41,4;15,9;
2022-06-30;19;19,6;15,3;
2022-07-31;9;7,2;16,6;
2022-08-31;11;null;15,2;
2022-09-30;13;null;16,1;
2022-10-31;14;67,8;19,7;
2022-11-30;15;null;18,1;
2022-12-31;6;null;20;
2023-01-31;null;null;20,7;
2023-02-28;null;null;null;
2023-03-31;null;null;null;
2023-04-30;null;null;null;
2023-05-31;17;null;16,3;
2023-06-30;18;32,2;15,3;
2023-07-31;13;5;16;
2023-08-31;11;null;17,4;
2023-09-30;6;null;null;
2023-10-31;16;310,4;20,6;
2023-11-30;19;126,2;21,9;
2023-12-31;10;null;22,1;
2024-01-31;null;null;null;
2024-02-29;null;null;null;
2024-03-31;13;null;21,3;
2024-04-30;13;41;20,7;
2024-05-31;4;null;20,9;
2024-06-30;12;6,8;17,3;
2024-07-31;19;29,4;15,9;
2024-08-31;12;72;16,5;
2024-09-30;5;2,4;20,6;
2024-10-31;3;null;null;

