Nome: JUIZ DE FORA
Codigo Estacao: A518
Latitude: -21.769965
Longitude: -43.364329
Altitude: 936.88
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;22;371,4;21,2;
2020-02-29;24;347,6;20,8;
2020-03-31;15;180;19,9;
2020-04-30;7;52,2;18,4;
2020-05-31;9;21;16,9;
2020-06-30;5;10,6;18;
2020-07-31;2;,8;17,4;
2020-08-31;5;15,2;16,9;
2020-09-30;5;29,6;21,3;
2020-10-31;14;86;20,2;
2020-11-30;20;335,8;19,4;
2020-12-31;23;393;21,2;
2021-01-31;12;373;22,2;
2021-02-28;17;259,6;21;
2021-03-31;10;97;21,8;
2021-04-30;13;56,2;18,4;
2021-05-31;7;7,8;18;
2021-06-30;6;16,8;16,3;
2021-07-31;0;0;15,3;
2021-08-31;7;43,8;17,1;
2021-09-30;7;53,2;19,9;
2021-10-31;23;283,6;18;
2021-11-30;13;170,2;18,8;
2021-12-31;22;405,8;19,6;
2022-01-31;17;370;21,6;
2022-02-28;20;428,4;20,8;
2022-03-31;7;66,8;22,4;
2022-04-30;10;45,8;19,8;
2022-05-31;5;15,2;17,3;
2022-06-30;6;1,4;16,3;
2022-07-31;1;null;null;
2022-08-31;3;13;16,4;
2022-09-30;10;149,4;16,9;
2022-10-31;12;165,4;19,9;
2022-11-30;20;209,8;18,2;
2022-12-31;23;317,2;19,6;
2023-01-31;24;469,8;20,7;
2023-02-28;19;194,2;22,2;
2023-03-31;9;73;21,9;
2023-04-30;11;89;19,2;
2023-05-31;7;7;17,4;
2023-06-30;2;15,4;17,1;
2023-07-31;6;10,4;16,6;
2023-08-31;10;69,2;18,3;
2023-09-30;3;11,6;20,5;
2023-10-31;20;304,8;20,7;
2023-11-30;11;94,4;22,6;
2023-12-31;16;177;22,2;
2024-01-31;19;286,4;21,6;
2024-02-29;18;303,6;21,8;
2024-03-31;21;153,6;21,8;
2024-04-30;3;1;20,9;
2024-05-31;1;33,4;20,7;
2024-06-30;0;0;18,8;
2024-07-31;3;10,2;17,9;
2024-08-31;7;22,8;18;
2024-09-30;4;21,2;20,9;
2024-10-31;null;null;null;

