Nome: TRES RIOS
Codigo Estacao: A625
Latitude: -22.09833333
Longitude: -43.20833333
Altitude: 295
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;24;255,2;24,9;
2020-02-29;20;276,2;24,5;
2020-03-31;17;199,2;23,6;
2020-04-30;8;68,8;21,7;
2020-05-31;13;39,6;18,5;
2020-06-30;12;8,8;19,2;
2020-07-31;4;7,2;19,3;
2020-08-31;4;15,6;19,4;
2020-09-30;3;40,4;23,7;
2020-10-31;10;45;24,3;
2020-11-30;14;313,8;23,6;
2020-12-31;21;346,4;24,9;
2021-01-31;13;269,2;25,9;
2021-02-28;20;312;24,6;
2021-03-31;14;90,6;24,9;
2021-04-30;10;39,6;21,6;
2021-05-31;7;10,8;20,3;
2021-06-30;8;40,2;18,4;
2021-07-31;4;2,6;16,3;
2021-08-31;3;20,8;19,5;
2021-09-30;5;33,2;23,2;
2021-10-31;4;null;null;
2021-11-30;13;197,6;22,7;
2021-12-31;21;317,4;23,8;
2022-01-31;18;288,8;25,4;
2022-02-28;null;null;null;
2022-03-31;4;null;null;
2022-04-30;13;43,6;22,9;
2022-05-31;11;30,6;19,3;
2022-06-30;11;2,2;18,1;
2022-07-31;9;3,2;18,6;
2022-08-31;3;10,2;19,6;
2022-09-30;9;75,8;20,4;
2022-10-31;14;56,8;23,7;
2022-11-30;14;154,8;22,5;
2022-12-31;22;202;23,6;
2023-01-31;21;270,6;24,4;
2023-02-28;18;198;25,6;
2023-03-31;10;64,6;25,3;
2023-04-30;17;44,8;22,6;
2023-05-31;9;6,6;20;
2023-06-30;17;11,8;18,4;
2023-07-31;9;9,2;18,9;
2023-08-31;11;48,4;20,8;
2023-09-30;4;null;23,3;
2023-10-31;18;null;24;
2023-11-30;10;null;26,7;
2023-12-31;13;85,6;26,4;
2024-01-31;19;211,8;25,6;
2024-02-29;19;245,2;25,7;
2024-03-31;13;198,2;25,7;
2024-04-30;6;19,2;23,8;
2024-05-31;7;35;22,4;
2024-06-30;7;1,4;19,5;
2024-07-31;5;24,6;19,3;
2024-08-31;4;43;19,5;
2024-09-30;2;19,6;23,5;
2024-10-31;null;null;null;

