Nome: PATOS DE MINAS
Codigo Estacao: A562
Latitude: -18.52055554
Longitude: -46.44055555
Altitude: 950
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;20;221,2;23,4;
2020-02-29;25;305,4;22,5;
2020-03-31;4;null;null;
2020-04-30;null;null;null;
2020-05-31;1;null;null;
2020-06-30;null;null;null;
2020-07-31;null;null;null;
2020-08-31;2;null;20,6;
2020-09-30;2;1,4;24,4;
2020-10-31;14;201,2;24,7;
2020-11-30;14;135,6;22,7;
2020-12-31;20;279,6;22,9;
2021-01-31;12;59,6;23,3;
2021-02-28;22;331,4;22,1;
2021-03-31;12;106,8;22,7;
2021-04-30;10;49,6;21,5;
2021-05-31;0;0;20,8;
2021-06-30;3;5,2;20,1;
2021-07-31;0;0;18,5;
2021-08-31;0;0;21,2;
2021-09-30;null;null;null;
2021-10-31;null;null;null;
2021-11-30;12;null;22;
2021-12-31;21;335;22,1;
2022-01-31;21;431;22,4;
2022-02-28;21;439;22;
2022-03-31;7;48,8;23,4;
2022-04-30;8;122,8;22,6;
2022-05-31;3;21;19;
2022-06-30;0;0;19,3;
2022-07-31;null;0;19,7;
2022-08-31;0;0;21,1;
2022-09-30;10;33,6;23;
2022-10-31;12;65,2;23,8;
2022-11-30;19;267,6;21,3;
2022-12-31;26;453,4;21,8;
2023-01-31;27;385,4;21,8;
2023-02-28;17;79,4;23,3;
2023-03-31;8;60,6;23,2;
2023-04-30;17;60,4;21,6;
2023-05-31;2;3,4;20,1;
2023-06-30;2;1,4;19,1;
2023-07-31;1;,2;20,2;
2023-08-31;7;15;22,1;
2023-09-30;5;42,2;25,1;
2023-10-31;11;73,2;25,1;
2023-11-30;11;88;25,4;
2023-12-31;14;101,6;24,7;
2024-01-31;19;217;23,6;
2024-02-29;20;225,8;22,9;
2024-03-31;8;null;null;
2024-04-30;null;null;null;
2024-05-31;0;0;22,2;
2024-06-30;0;0;20,5;
2024-07-31;0;0;20,6;
2024-08-31;0;0;21,7;
2024-09-30;2;29,8;25,5;
2024-10-31;null;null;null;

