Nome: CAMPOS DO JORDAO
Codigo Estacao: A706
Latitude: -22.75027777
Longitude: -45.60388888
Altitude: 1662.95
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;24;189,8;17,8;
2020-02-29;27;406,2;17;
2020-03-31;20;138,2;15,9;
2020-04-30;17;7,8;14,5;
2020-05-31;16;24,4;11,7;
2020-06-30;20;57,2;13;
2020-07-31;16;5;12,4;
2020-08-31;15;48;12,2;
2020-09-30;13;26,6;16,5;
2020-10-31;15;14,8;16,6;
2020-11-30;null;null;15,7;
2020-12-31;null;null;17,1;
2021-01-31;null;null;18,1;
2021-02-28;null;null;16,7;
2021-03-31;null;null;17,1;
2021-04-30;null;0;13,9;
2021-05-31;4;10;12,7;
2021-06-30;19;28,2;11,5;
2021-07-31;5;28,2;9,6;
2021-08-31;8;16,2;12,4;
2021-09-30;7;12,6;16,8;
2021-10-31;25;294;15;
2021-11-30;14;179,6;15,8;
2021-12-31;3;null;null;
2022-01-31;null;null;null;
2022-02-28;8;null;null;
2022-03-31;17;182,6;17,4;
2022-04-30;20;102,6;15,4;
2022-05-31;12;49,2;11,5;
2022-06-30;null;null;11,8;
2022-07-31;null;null;12,3;
2022-08-31;null;null;11,8;
2022-09-30;null;null;13,4;
2022-10-31;null;null;16,2;
2022-11-30;17;null;14;
2022-12-31;25;354;16;
2023-01-31;27;255,8;16,8;
2023-02-28;28;229,4;17,6;
2023-03-31;19;162,2;17,1;
2023-04-30;null;null;14,9;
2023-05-31;null;null;12,4;
2023-06-30;null;null;11;
2023-07-31;6;null;11,8;
2023-08-31;10;39,2;13,9;
2023-09-30;5;55;17,1;
2023-10-31;24;293,6;17,7;
2023-11-30;18;232,6;18,4;
2023-12-31;19;176,4;18,6;
2024-01-31;26;252;17,9;
2024-02-29;24;349,8;17,9;
2024-03-31;28;262,8;18;
2024-04-30;16;30;16,7;
2024-05-31;16;56,8;15;
2024-06-30;12;3,2;12,7;
2024-07-31;14;32,4;12,3;
2024-08-31;7;60,8;13;
2024-09-30;5;4;17,3;
2024-10-31;4;null;null;

