Nome: PARATY
Codigo Estacao: A619
Latitude: -23.2236111
Longitude: -44.72694443
Altitude: 3
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;20;190,8;25,4;
2020-02-29;22;257;24,8;
2020-03-31;17;216;24;
2020-04-30;7;8,8;22,5;
2020-05-31;null;null;20,3;
2020-06-30;null;null;21;
2020-07-31;null;null;20,3;
2020-08-31;null;null;20;
2020-09-30;4;71,4;23,2;
2020-10-31;14;117;23,4;
2020-11-30;21;161,8;22,8;
2020-12-31;21;null;24,9;
2021-01-31;null;null;null;
2021-02-28;null;null;null;
2021-03-31;null;null;null;
2021-04-30;null;null;null;
2021-05-31;null;null;null;
2021-06-30;null;null;null;
2021-07-31;null;null;null;
2021-08-31;12;140,4;19,9;
2021-09-30;13;49,6;22;
2021-10-31;27;278;21,3;
2021-11-30;17;85;22,1;
2021-12-31;24;382,6;23,3;
2022-01-31;20;292;25,7;
2022-02-28;18;152,8;25,1;
2022-03-31;12;304;26,1;
2022-04-30;14;602,2;23,5;
2022-05-31;10;20,8;20,9;
2022-06-30;12;62,8;19,3;
2022-07-31;8;19;20,3;
2022-08-31;10;21;19,9;
2022-09-30;13;145;19,6;
2022-10-31;20;89,2;22,7;
2022-11-30;17;139,2;22,1;
2022-12-31;24;239,8;23,8;
2023-01-31;20;202,6;25,1;
2023-02-28;27;293,8;25,9;
2023-03-31;14;119,6;25,6;
2023-04-30;17;210,6;23;
2023-05-31;6;68;21,5;
2023-06-30;7;41,2;20,1;
2023-07-31;8;46,4;19,9;
2023-08-31;11;65,4;21,1;
2023-09-30;10;65,4;23,3;
2023-10-31;27;254,6;23,2;
2023-11-30;14;113,8;25;
2023-12-31;12;114,8;25,8;
2024-01-31;19;331,8;25,4;
2024-02-29;15;233,6;25,8;
2024-03-31;24;311,4;25,3;
2024-04-30;10;73,4;23,8;
2024-05-31;8;43,4;22,9;
2024-06-30;3;39;20,9;
2024-07-31;6;36,8;19,9;
2024-08-31;6;55,6;19,8;
2024-09-30;6;27;22,5;
2024-10-31;3;null;null;

