Nome: MANHUACU
Codigo Estacao: A556
Latitude: -20.26333333
Longitude: -42.18277777
Altitude: 819.47
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;21;277,8;22,8;
2020-02-29;18;281,2;22,1;
2020-03-31;16;195,6;21;
2020-04-30;8;null;20,5;
2020-05-31;8;null;17,2;
2020-06-30;17;6,6;17,3;
2020-07-31;13;27,2;17,3;
2020-08-31;10;23,4;17,2;
2020-09-30;2;2,6;20,8;
2020-10-31;2;null;21,5;
2020-11-30;13;null;21,8;
2020-12-31;2;null;null;
2021-01-31;null;null;null;
2021-02-28;20;365,2;21,4;
2021-03-31;10;102,4;21,9;
2021-04-30;14;23,6;19,9;
2021-05-31;11;3,4;18,6;
2021-06-30;19;9,2;16,7;
2021-07-31;7;1,4;16,3;
2021-08-31;5;11,8;17,4;
2021-09-30;5;null;20,4;
2021-10-31;13;null;20,6;
2021-11-30;20;222,8;20,6;
2021-12-31;22;166,2;21;
2022-01-31;17;255,6;22,5;
2022-02-28;20;348;21,7;
2022-03-31;14;82;22,1;
2022-04-30;17;55;21;
2022-05-31;13;14,6;17,7;
2022-06-30;16;4,2;16,3;
2022-07-31;8;7,6;17,1;
2022-08-31;1;,2;17,6;
2022-09-30;5;23,8;18,9;
2022-10-31;10;155,6;21,2;
2022-11-30;18;222,2;20;
2022-12-31;21;228,2;21;
2023-01-31;27;284,6;21,6;
2023-02-28;15;63,4;22,6;
2023-03-31;7;13;22,4;
2023-04-30;11;36;20,8;
2023-05-31;9;22,4;18;
2023-06-30;6;1,4;16,5;
2023-07-31;13;17,6;17;
2023-08-31;5;2,2;18,5;
2023-09-30;5;6,8;20,5;
2023-10-31;9;8,2;22,6;
2023-11-30;null;null;23,5;
2023-12-31;null;null;23;
2024-01-31;null;null;22,9;
2024-02-29;null;null;22,7;
2024-03-31;null;null;23,2;
2024-04-30;null;null;21,5;
2024-05-31;null;null;20,4;
2024-06-30;null;null;18,1;
2024-07-31;null;null;17,6;
2024-08-31;null;null;18,4;
2024-09-30;null;null;21,3;
2024-10-31;null;null;null;

