Nome: LINS
Codigo Estacao: A727
Latitude: -21.66611111
Longitude: -49.73472221
Altitude: 460.65
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;14;238,8;26;
2020-02-29;16;280;24,9;
2020-03-31;6;33,6;25,2;
2020-04-30;3;32,2;23,3;
2020-05-31;2;24,4;19,9;
2020-06-30;8;43,2;21,2;
2020-07-31;1;1;21,1;
2020-08-31;3;23;21,6;
2020-09-30;2;3,4;26,7;
2020-10-31;15;10;26,8;
2020-11-30;null;null;26,2;
2020-12-31;null;null;25,6;
2021-01-31;null;null;25,9;
2021-02-28;1;null;25,7;
2021-03-31;18;104,8;25,7;
2021-04-30;7;3,6;23,1;
2021-05-31;2;1,2;21,7;
2021-06-30;8;2;19,9;
2021-07-31;3;1,4;18,5;
2021-08-31;3;1,2;22,8;
2021-09-30;5;2,8;26,4;
2021-10-31;21;56;23,9;
2021-11-30;5;5;26;
2021-12-31;2;null;25,4;
2022-01-31;null;null;null;
2022-02-28;null;null;null;
2022-03-31;null;null;null;
2022-04-30;1;null;null;
2022-05-31;4;18,6;20;
2022-06-30;7;35,6;20;
2022-07-31;0;0;22;
2022-08-31;8;29;20,9;
2022-09-30;13;107,4;21,5;
2022-10-31;7;111,2;24,5;
2022-11-30;8;122,4;23,9;
2022-12-31;16;218,8;25;
2023-01-31;22;266,6;24,6;
2023-02-28;8;null;24,8;
2023-03-31;null;null;25,3;
2023-04-30;9;null;23,1;
2023-05-31;4;3,6;21,1;
2023-06-30;null;null;18,8;
2023-07-31;0;0;20,6;
2023-08-31;9;10,4;22,6;
2023-09-30;null;null;26,5;
2023-10-31;null;null;26,2;
2023-11-30;null;null;27,2;
2023-12-31;11;140,8;28;
2024-01-31;7;155,4;26,5;
2024-02-29;19;110,6;26,6;
2024-03-31;null;null;26,6;
2024-04-30;null;null;25,8;
2024-05-31;3;null;23,3;
2024-06-30;0;0;22,5;
2024-07-31;3;1,2;21,1;
2024-08-31;2;,8;22;
2024-09-30;null;0;27;
2024-10-31;null;null;null;

